delivery_id,part_id,source_warehouse,destination_site,destination_lat,destination_lon,order_date,planned_delivery_date,actual_delivery_date,quantity,transport_mode,delivery_cost,delivery_status,distance_km
DEL000198,SP00064,WH04,Site_B,21.305307,89.307924,2023-04-29,2023-04-30,2023-05-02,3,Express,2153.03,Delivered,135.02
DEL000199,SP00070,WH04,Site_D,21.417261,89.021148,2023-04-29,2023-05-05,2023-05-06,6,Road,2778.88,Delivered,377.86
DEL000200,SP00150,WH01,Site_E,20.804381,72.777259,2023-04-29,2023-04-30,2023-05-02,8,Express,9695.23,Delivered,643.01
DEL000201,SP00047,WH04,Site_D,23.39076,88.330302,2023-05-01,2023-05-02,2023-05-03,10,Express,8948.98,Delivered,599.35
DEL000202,SP00187,WH04,Site_D,21.741691,88.759068,2023-05-01,2023-05-08,2023-05-09,2,Road,3241.39,Delivered,393.58
DEL000203,SP00130,WH04,Site_B,20.789243,87.866197,2023-05-01,2023-05-02,2023-05-02,10,Express,9248.84,Delivered,581.36
DEL000204,SP00069,WH05,Site_D,16.603405,75.297913,2023-05-01,2023-05-05,2023-05-05,9,Road,6747.36,Delivered,772.06
DEL000205,SP00138,WH03,Site_E,13.163598,79.973334,2023-05-01,2023-05-03,2023-05-06,9,Air,8969.99,Delivered,778.37
DEL000206,SP00150,WH04,Site_C,24.340864,90.121178,2023-05-02,2023-05-06,2023-05-05,3,Road,2271.97,Delivered,298.22
DEL000207,SP00048,WH03,Site_A,12.173025,78.944299,2023-05-02,2023-05-08,2023-05-09,4,Road,4533.02,Delivered,600.75
DEL000208,SP00191,WH05,Site_D,18.921156,73.762247,2023-05-03,2023-05-05,2023-05-08,2,Air,1183.81,Delivered,89.78
DEL000209,SP00036,WH01,Site_B,18.157895,74.776107,2023-05-03,2023-05-04,2023-05-07,10,Express,7832.06,Delivered,524.46
DEL000210,SP00094,WH04,Site_D,23.66369,87.187931,2023-05-03,2023-05-05,2023-05-08,7,Air,8419.7,Delivered,767.68
DEL000211,SP00136,WH03,Site_A,14.086901,80.065275,2023-05-03,2023-05-04,2023-05-04,4,Express,6066.12,Delivered,418.19
DEL000212,SP00090,WH05,Site_A,17.803864,74.859173,2023-05-03,2023-05-04,2023-05-04,6,Express,12496.0,Delivered,794.75
DEL000213,SP00001,WH01,Site_B,19.928892,72.328384,2023-05-08,2023-05-09,2023-05-08,1,Express,10671.17,Delivered,784.9
DEL000214,SP00135,WH03,Site_B,13.390611,78.44088,2023-05-08,2023-05-10,2023-05-09,5,Air,948.05,Delivered,85.8
DEL000215,SP00157,WH01,Site_B,18.880654,71.737401,2023-05-08,2023-05-09,2023-05-09,8,Express,9202.02,Delivered,587.29
DEL000216,SP00109,WH04,Site_C,20.883097,87.559662,2023-05-08,2023-05-13,2023-05-12,8,Road,3885.01,Delivered,525.12
DEL000217,SP00169,WH05,Site_A,18.809778,73.786089,2023-05-08,2023-05-09,2023-05-09,8,Express,10616.7,Delivered,669.78
DEL000218,SP00154,WH05,Site_A,17.084839,75.642501,2023-05-09,2023-05-10,2023-05-09,2,Express,7601.52,Delivered,507.27
DEL000219,SP00175,WH02,Site_A,30.273465,77.270428,2023-05-09,2023-05-11,2023-05-12,8,Air,1896.44,Delivered,150.04
DEL000220,SP00163,WH05,Site_B,19.448561,73.818047,2023-05-09,2023-05-13,2023-05-12,3,Road,3632.51,Delivered,475.57
DEL000221,SP00084,WH05,Site_A,18.078338,72.177879,2023-05-10,2023-05-11,2023-05-12,10,Express,10653.35,Delivered,725.25
DEL000222,SP00089,WH01,Site_E,19.001694,71.983107,2023-05-10,2023-05-16,2023-05-17,7,Road,3489.77,Delivered,413.18
DEL000223,SP00034,WH05,Site_E,17.172035,74.937323,2023-05-10,2023-05-12,2023-05-14,6,Air,8551.92,Delivered,685.74
DEL000224,SP00083,WH04,Site_E,24.109634,88.216331,2023-05-11,2023-05-12,2023-05-15,10,Express,3009.02,Delivered,183.45
DEL000225,SP00124,WH01,Site_A,20.04751,70.881865,2023-05-15,2023-05-16,2023-05-18,1,Express,9674.99,Delivered,697.0
DEL000226,SP00185,WH02,Site_C,28.458316,78.549733,2023-05-15,2023-05-16,2023-05-17,6,Express,8867.13,Delivered,631.15
DEL000227,SP00103,WH04,Site_B,24.534284,87.524784,2023-05-15,2023-05-16,2023-05-15,10,Express,2981.13,Delivered,196.97
DEL000228,SP00110,WH01,Site_D,19.624507,71.03765,2023-05-15,2023-05-16,2023-05-17,6,Express,12651.66,Delivered,790.7
DEL000229,SP00017,WH02,Site_E,29.338851,78.523892,2023-05-16,2023-05-21,2023-05-24,8,Road,3001.42,Delivered,360.96
DEL000230,SP00101,WH01,Site_B,19.917274,73.672809,2023-05-16,2023-05-17,2023-05-20,3,Express,816.32,Delivered,55.78
DEL000231,SP00110,WH01,Site_C,19.080828,70.980235,2023-05-16,2023-05-18,2023-05-20,6,Air,7401.55,Delivered,563.79
DEL000232,SP00088,WH04,Site_C,23.742744,88.48909,2023-05-16,2023-05-17,2023-05-18,8,Express,9987.65,Delivered,639.6
DEL000233,SP00036,WH04,Site_D,24.119899,87.221355,2023-05-16,2023-05-18,2023-05-19,5,Air,5476.67,Delivered,484.99
DEL000234,SP00003,WH05,Site_B,17.213617,75.770558,2023-05-18,2023-05-23,2023-05-22,3,Road,2582.69,Delivered,327.98
DEL000235,SP00045,WH04,Site_E,23.582458,89.132758,2023-05-18,2023-05-20,2023-05-19,5,Air,4229.08,Delivered,330.09
DEL000236,SP00199,WH03,Site_B,11.474879,81.35108,2023-05-19,2023-05-25,2023-05-27,3,Road,1384.47,Delivered,163.02
DEL000237,SP00041,WH05,Site_B,18.485649,73.570582,2023-05-19,2023-05-21,2023-05-24,9,Air,2200.28,Delivered,201.08
DEL000238,SP00151,WH05,Site_C,16.763848,72.434652,2023-05-19,2023-05-26,2023-05-28,2,Road,2355.99,Delivered,287.09
DEL000239,SP00103,WH05,Site_D,18.870547,74.247967,2023-05-19,2023-05-20,2023-05-23,10,Express,9657.02,Delivered,678.46
DEL000240,SP00032,WH05,Site_B,19.418188,73.964629,2023-05-25,2023-06-01,2023-06-04,9,Road,5547.12,Delivered,664.2
DEL000241,SP00042,WH04,Site_A,22.660616,89.527594,2023-05-25,2023-05-27,2023-05-30,8,Air,1834.1,Delivered,162.24
DEL000242,SP00118,WH01,Site_C,18.810733,73.031788,2023-05-25,2023-05-26,2023-05-28,3,Express,11533.4,Delivered,733.29
DEL000243,SP00173,WH04,Site_B,21.903084,88.328521,2023-05-25,2023-06-01,2023-06-04,8,Road,5414.26,Delivered,670.96
DEL000244,SP00032,WH02,Site_E,27.635477,77.629712,2023-05-25,2023-05-27,2023-05-30,9,Air,1626.87,Delivered,149.8
DEL000245,SP00122,WH05,Site_B,16.642322,72.644582,2023-05-27,2023-05-29,2023-05-30,10,Air,2680.02,Delivered,206.46
DEL000246,SP00125,WH01,Site_B,19.974797,71.107754,2023-05-27,2023-05-28,2023-05-28,7,Express,5358.2,Delivered,345.96
DEL000247,SP00041,WH05,Site_D,17.2608,72.209406,2023-05-27,2023-05-29,2023-05-31,8,Air,1162.67,Delivered,92.43
DEL000248,SP00082,WH02,Site_B,29.93025,77.255687,2023-05-27,2023-05-29,2023-05-31,10,Air,4304.37,Delivered,359.98
DEL000249,SP00071,WH04,Site_D,24.556087,90.297085,2023-05-27,2023-05-28,2023-05-31,5,Express,1363.56,Delivered,84.06
DEL000250,SP00047,WH04,Site_B,21.434731,88.307531,2023-05-31,2023-06-02,2023-06-04,5,Air,915.18,Delivered,82.18
DEL000251,SP00182,WH05,Site_D,17.126103,75.792384,2023-06-01,2023-06-07,2023-06-07,6,Road,4200.84,Delivered,569.69
DEL000252,SP00062,WH04,Site_D,21.667575,88.786508,2023-06-01,2023-06-02,2023-06-04,2,Express,7216.8,Delivered,510.58
DEL000253,SP00078,WH04,Site_E,24.459576,87.09385,2023-06-03,2023-06-05,2023-06-05,9,Air,4658.15,Delivered,400.33
DEL000254,SP00059,WH05,Site_D,19.752403,74.498781,2023-06-03,2023-06-06,2023-06-05,3,Road,3577.74,Delivered,442.55
DEL000255,SP00047,WH04,Site_A,23.165944,89.14214,2023-06-05,2023-06-06,2023-06-05,10,Express,6814.76,Delivered,443.5
DEL000256,SP00058,WH04,Site_B,24.224472,88.078841,2023-06-05,2023-06-06,2023-06-09,5,Express,11182.9,Delivered,724.53
DEL000257,SP00018,WH04,Site_D,20.831784,87.433033,2023-06-07,2023-06-09,2023-06-12,4,Air,831.68,Delivered,71.53
DEL000258,SP00132,WH04,Site_E,24.377842,87.650273,2023-06-09,2023-06-11,2023-06-12,10,Air,9316.42,Delivered,793.55
DEL000259,SP00043,WH04,Site_D,20.818594,88.361775,2023-06-09,2023-06-10,2023-06-13,8,Express,10285.8,Delivered,738.54
DEL000260,SP00159,WH05,Site_B,20.001416,73.37215,2023-06-10,2023-06-12,2023-06-13,4,Air,7275.13,Delivered,556.22
DEL000261,SP00064,WH05,Site_D,17.111439,71.901134,2023-06-10,2023-06-15,2023-06-14,7,Road,3354.08,Delivered,395.16
DEL000262,SP00136,WH05,Site_B,18.401881,75.428126,2023-06-10,2023-06-11,2023-06-14,9,Express,5882.5,Delivered,377.67
DEL000263,SP00052,WH01,Site_E,17.509084,72.31108,2023-06-10,2023-06-12,2023-06-14,1,Air,7791.27,Delivered,703.13
DEL000264,SP00041,WH03,Site_A,14.129394,81.813886,2023-06-11,2023-06-14,2023-06-13,7,Road,3463.55,Delivered,423.47
DEL000265,SP00191,WH03,Site_E,13.20167,81.98003,2023-06-14,2023-06-16,2023-06-16,3,Air,9604.85,Delivered,745.96
DEL000266,SP00079,WH01,Site_B,18.10055,72.301388,2023-06-14,2023-06-16,2023-06-16,3,Air,4187.74,Delivered,377.1
DEL000267,SP00056,WH04,Site_A,23.544869,88.508233,2023-06-14,2023-06-16,2023-06-17,4,Air,6284.89,Delivered,511.28
DEL000268,SP00194,WH04,Site_E,21.407038,86.571081,2023-06-19,2023-06-24,2023-06-26,6,Road,3774.53,Delivered,463.72
DEL000269,SP00062,WH03,Site_C,13.009198,79.667607,2023-06-19,2023-06-25,2023-06-28,2,Road,3931.55,Delivered,544.47
DEL000270,SP00043,WH01,Site_B,20.364889,71.712373,2023-06-19,2023-06-21,2023-06-20,9,Air,9345.01,Delivered,727.59
DEL000271,SP00138,WH01,Site_D,17.240145,74.105385,2023-06-19,2023-06-21,2023-06-20,4,Air,7052.66,Delivered,536.1
DEL000272,SP00041,WH04,Site_B,22.075622,89.54317,2023-06-19,2023-06-20,2023-06-23,2,Express,3179.0,Delivered,221.9
DEL000273,SP00070,WH02,Site_B,29.036124,78.133343,2023-06-20,2023-06-21,2023-06-23,9,Express,10912.97,Delivered,716.6
DEL000274,SP00013,WH04,Site_B,20.60238,88.930914,2023-06-20,2023-06-23,2023-06-24,2,Road,3716.8,Delivered,464.37
DEL000275,SP00001,WH04,Site_E,21.854274,89.821366,2023-06-20,2023-06-24,2023-06-23,2,Road,3494.58,Delivered,469.72
DEL000276,SP00139,WH04,Site_E,20.786104,89.170677,2023-06-20,2023-06-22,2023-06-25,7,Air,5324.68,Delivered,459.73
DEL000277,SP00031,WH03,Site_C,14.578257,80.445153,2023-06-24,2023-06-25,2023-06-27,5,Express,11237.17,Delivered,755.33
DEL000278,SP00113,WH03,Site_E,14.460509,78.476475,2023-06-26,2023-06-27,2023-06-28,8,Express,11025.17,Delivered,764.67
DEL000279,SP00048,WH05,Site_A,16.668133,73.453142,2023-06-26,2023-06-28,2023-06-27,6,Air,1936.04,Delivered,164.88
DEL000280,SP00090,WH01,Site_C,19.41365,74.874785,2023-06-26,2023-07-02,2023-07-01,1,Road,2179.31,Delivered,254.16
DEL000281,SP00016,WH05,Site_A,19.880614,75.488106,2023-06-26,2023-06-30,2023-07-01,7,Road,4343.32,Delivered,554.59
DEL000282,SP00030,WH02,Site_C,30.049434,78.488261,2023-06-27,2023-06-29,2023-06-28,10,Air,7296.38,Delivered,672.48
DEL000283,SP00033,WH01,Site_C,20.486285,73.453379,2023-06-27,2023-06-28,2023-06-30,8,Express,8647.56,Delivered,572.18
DEL000284,SP00038,WH02,Site_E,27.555142,78.320205,2023-06-27,2023-06-28,2023-06-28,2,Express,7809.64,Delivered,479.7
DEL000285,SP00016,WH04,Site_E,22.522655,87.266907,2023-06-27,2023-06-29,2023-07-02,1,Air,2048.33,Delivered,163.97
DEL000286,SP00058,WH04,Site_E,23.348224,89.431816,2023-06-28,2023-07-04,2023-07-03,2,Road,3439.66,Delivered,474.89
DEL000287,SP00124,WH02,Site_B,28.394449,78.229403,2023-06-28,2023-06-30,2023-07-01,5,Air,5251.98,Delivered,422.82
DEL000288,SP00165,WH05,Site_B,16.817479,74.386083,2023-06-29,2023-07-05,2023-07-07,4,Road,693.0,Delivered,86.89
DEL000289,SP00086,WH02,Site_E,29.835253,78.896007,2023-06-30,2023-07-03,2023-07-06,4,Road,4720.23,Delivered,641.65
DEL000290,SP00173,WH03,Site_B,12.562679,78.920622,2023-06-30,2023-07-02,2023-07-01,5,Air,4902.41,Delivered,418.08
DEL000291,SP00120,WH01,Site_D,20.027226,71.600389,2023-06-30,2023-07-04,2023-07-05,6,Road,2998.78,Delivered,382.23
DEL000292,SP00111,WH05,Site_E,18.091144,74.898349,2023-06-30,2023-07-01,2023-07-02,1,Express,1027.09,Delivered,75.55
DEL000293,SP00026,WH03,Site_E,12.523927,80.49536,2023-06-30,2023-07-01,2023-07-01,2,Express,7867.03,Delivered,543.2
DEL000294,SP00038,WH03,Site_D,12.160935,81.00909,2023-07-03,2023-07-05,2023-07-06,9,Air,8740.7,Delivered,790.61
DEL000295,SP00062,WH03,Site_E,14.788293,81.94968,2023-07-06,2023-07-07,2023-07-10,2,Express,9442.97,Delivered,649.33
DEL000296,SP00176,WH05,Site_D,20.45078,75.216906,2023-07-06,2023-07-07,2023-07-08,7,Express,10559.11,Delivered,766.38
DEL000297,SP00004,WH04,Site_A,23.203866,87.7284,2023-07-06,2023-07-07,2023-07-06,1,Express,2139.95,Delivered,132.89
DEL000298,SP00040,WH02,Site_E,30.077761,78.745298,2023-07-07,2023-07-09,2023-07-12,6,Air,3945.45,Delivered,343.17
DEL000299,SP00076,WH05,Site_B,19.188588,72.796476,2023-07-07,2023-07-09,2023-07-11,8,Air,9193.83,Delivered,705.33
DEL000300,SP00004,WH01,Site_E,18.778238,72.320009,2023-07-07,2023-07-09,2023-07-10,10,Air,5624.19,Delivered,515.54
DEL000301,SP00142,WH03,Site_D,14.658958,80.514885,2023-07-09,2023-07-13,2023-07-13,7,Road,5919.57,Delivered,676.06
DEL000302,SP00015,WH02,Site_A,30.089179,77.558113,2023-07-09,2023-07-10,2023-07-12,5,Express,1916.67,Delivered,130.79
DEL000303,SP00138,WH04,Site_B,22.188185,89.213219,2023-07-10,2023-07-13,2023-07-14,4,Road,3325.34,Delivered,453.12
DEL000304,SP00164,WH01,Site_C,17.404259,71.676345,2023-07-10,2023-07-12,2023-07-12,7,Air,6180.5,Delivered,558.17
DEL000305,SP00120,WH01,Site_D,20.860962,74.464484,2023-07-10,2023-07-17,2023-07-18,4,Road,1327.0,Delivered,172.89
DEL000306,SP00054,WH03,Site_B,14.994821,80.581253,2023-07-10,2023-07-12,2023-07-12,4,Air,2448.28,Delivered,193.58
DEL000307,SP00131,WH02,Site_E,27.145074,78.157118,2023-07-10,2023-07-11,2023-07-13,3,Express,1729.07,Delivered,107.11
DEL000308,SP00022,WH04,Site_B,23.237721,88.454572,2023-07-11,2023-07-13,2023-07-14,2,Air,8609.81,Delivered,760.78
DEL000309,SP00154,WH01,Site_A,20.081104,73.662571,2023-07-11,2023-07-12,2023-07-13,9,Express,8320.64,Delivered,560.6
DEL000310,SP00098,WH03,Site_B,12.178177,81.731723,2023-07-11,2023-07-13,2023-07-15,10,Air,2418.33,Delivered,196.48
DEL000311,SP00099,WH03,Site_E,14.066124,79.659552,2023-07-11,2023-07-17,2023-07-20,1,Road,2392.89,Delivered,306.16
DEL000312,SP00001,WH01,Site_A,20.668843,73.840797,2023-07-11,2023-07-12,2023-07-13,2,Express,3708.07,Delivered,246.91
DEL000313,SP00190,WH05,Site_B,18.860512,75.653121,2023-07-13,2023-07-16,2023-07-17,9,Road,1262.19,Delivered,144.53
DEL000314,SP00059,WH04,Site_D,21.817706,87.368308,2023-07-13,2023-07-19,2023-07-18,1,Road,862.56,Delivered,100.0
DEL000315,SP00189,WH05,Site_C,19.190399,72.864379,2023-07-13,2023-07-14,2023-07-15,6,Express,10356.67,Delivered,732.59
DEL000316,SP00110,WH02,Site_D,26.784382,78.378493,2023-07-14,2023-07-17,2023-07-18,2,Road,2622.32,Delivered,335.88
DEL000317,SP00068,WH04,Site_D,24.547524,87.766713,2023-07-14,2023-07-16,2023-07-16,7,Air,5251.31,Delivered,405.53
DEL000318,SP00047,WH03,Site_A,12.163215,81.166032,2023-07-14,2023-07-15,2023-07-16,8,Express,1749.48,Delivered,116.47
DEL000319,SP00190,WH04,Site_C,21.017703,87.861255,2023-07-15,2023-07-17,2023-07-18,2,Air,6140.78,Delivered,531.77
DEL000320,SP00106,WH04,Site_E,24.001205,88.969928,2023-07-16,2023-07-17,2023-07-17,8,Express,4744.08,Delivered,295.17
DEL000321,SP00172,WH05,Site_D,18.716578,75.679469,2023-07-16,2023-07-18,2023-07-21,7,Air,5020.54,Delivered,400.25
DEL000322,SP00158,WH01,Site_A,17.274455,71.906665,2023-07-16,2023-07-17,2023-07-20,7,Express,11525.52,Delivered,721.1
DEL000323,SP00188,WH04,Site_E,23.426674,90.280044,2023-07-17,2023-07-19,2023-07-18,10,Air,5863.03,Delivered,539.1
DEL000324,SP00118,WH05,Site_A,19.67097,74.750551,2023-07-17,2023-07-22,2023-07-23,4,Road,2451.78,Delivered,338.88
DEL000325,SP00043,WH01,Site_A,18.50647,73.772596,2023-07-18,2023-07-20,2023-07-23,9,Air,6111.52,Delivered,555.56
DEL000326,SP00143,WH03,Site_B,11.792101,80.823297,2023-07-20,2023-07-24,2023-07-26,3,Road,2509.34,Delivered,333.21
DEL000327,SP00085,WH03,Site_D,14.511127,78.507702,2023-07-21,2023-07-22,2023-07-22,1,Express,9760.95,Delivered,673.36
DEL000328,SP00131,WH05,Site_D,17.561864,72.791996,2023-07-21,2023-07-25,2023-07-25,6,Road,1585.2,Delivered,208.13
DEL000329,SP00063,WH01,Site_D,17.285687,74.052924,2023-07-21,2023-07-25,2023-07-28,4,Road,5235.94,Delivered,621.09
DEL000330,SP00084,WH02,Site_E,27.090299,77.810687,2023-07-21,2023-07-23,2023-07-26,7,Air,3568.67,Delivered,310.04
DEL000331,SP00165,WH01,Site_D,19.936059,73.317954,2023-07-22,2023-07-28,2023-07-28,5,Road,4449.07,Delivered,516.61
DEL000332,SP00045,WH05,Site_D,17.777423,72.89016,2023-07-22,2023-07-23,2023-07-22,5,Express,7911.61,Delivered,574.41
DEL000333,SP00174,WH02,Site_D,29.136143,78.520987,2023-07-22,2023-07-28,2023-07-29,5,Road,4807.35,Delivered,575.9
DEL000334,SP00186,WH05,Site_B,20.432547,72.482262,2023-07-22,2023-07-23,2023-07-24,7,Express,4366.31,Delivered,320.53
DEL000335,SP00183,WH03,Site_B,13.383401,79.003307,2023-07-23,2023-07-24,2023-07-25,6,Express,3082.21,Delivered,192.0
DEL000336,SP00168,WH04,Site_E,24.225434,87.114407,2023-07-23,2023-07-24,2023-07-25,5,Express,7807.72,Delivered,534.71
DEL000337,SP00101,WH01,Site_C,19.336929,71.500138,2023-07-23,2023-07-24,2023-07-26,8,Express,1415.48,Delivered,97.85
DEL000338,SP00144,WH02,Site_C,27.787231,76.8833,2023-07-23,2023-07-24,2023-07-25,2,Express,4427.31,Delivered,316.53
DEL000339,SP00146,WH02,Site_B,29.396871,77.574208,2023-07-23,2023-07-24,2023-07-26,9,Express,4217.17,Delivered,299.85
DEL000340,SP00105,WH05,Site_A,19.610305,72.089611,2023-07-24,2023-07-26,2023-07-25,3,Air,1224.06,Delivered,110.21
DEL000341,SP00131,WH01,Site_C,18.057554,73.453736,2023-07-24,2023-07-31,2023-08-02,4,Road,6165.86,Delivered,749.59
DEL000342,SP00064,WH03,Site_B,14.223359,78.984918,2023-07-24,2023-07-25,2023-07-28,6,Express,3964.6,Delivered,275.98
DEL000343,SP00109,WH04,Site_B,23.59069,88.180173,2023-07-24,2023-07-26,2023-07-29,10,Air,5589.9,Delivered,472.92
DEL000344,SP00175,WH05,Site_B,17.123164,75.327076,2023-07-26,2023-07-28,2023-07-31,6,Air,2632.17,Delivered,211.35
DEL000345,SP00063,WH02,Site_C,27.395617,75.358763,2023-07-26,2023-07-28,2023-07-28,7,Air,1149.84,Delivered,97.38
DEL000346,SP00092,WH02,Site_C,29.000136,77.362797,2023-07-29,2023-07-30,2023-07-30,8,Express,8071.89,Delivered,584.66
DEL000347,SP00099,WH05,Site_E,18.423698,73.140261,2023-07-29,2023-07-31,2023-07-30,1,Air,8906.81,Delivered,718.6
DEL000348,SP00021,WH03,Site_B,11.238284,79.124052,2023-07-29,2023-08-02,2023-08-01,4,Road,530.14,Delivered,65.2
DEL000349,SP00117,WH01,Site_E,17.502438,71.263839,2023-07-29,2023-07-31,2023-08-03,4,Air,7342.39,Delivered,659.85
DEL000350,SP00073,WH02,Site_D,28.926048,78.747389,2023-07-29,2023-08-02,2023-08-02,4,Road,1017.72,Delivered,124.04
DEL000351,SP00156,WH01,Site_A,18.255889,72.155414,2023-07-30,2023-08-02,2023-08-03,5,Road,5642.51,Delivered,731.37
DEL000352,SP00080,WH01,Site_E,18.647061,73.051943,2023-07-30,2023-07-31,2023-08-03,1,Express,6009.99,Delivered,380.44
DEL000353,SP00042,WH05,Site_B,18.667331,72.601512,2023-08-04,2023-08-06,2023-08-08,6,Air,8503.94,Delivered,729.78
DEL000354,SP00005,WH02,Site_E,28.362184,77.824407,2023-08-04,2023-08-06,2023-08-08,4,Air,2264.48,Delivered,205.72
DEL000355,SP00007,WH03,Site_C,12.072067,79.071713,2023-08-07,2023-08-09,2023-08-10,6,Air,5355.05,Delivered,461.15
DEL000356,SP00133,WH01,Site_B,20.944087,74.634829,2023-08-07,2023-08-09,2023-08-11,7,Air,6459.05,Delivered,597.19
DEL000357,SP00180,WH02,Site_A,30.219469,76.421429,2023-08-07,2023-08-14,2023-08-14,10,Road,2152.23,Delivered,263.14
DEL000358,SP00195,WH05,Site_C,18.656697,73.892017,2023-08-07,2023-08-08,2023-08-11,1,Express,11711.94,Delivered,783.66
DEL000359,SP00155,WH05,Site_E,18.266907,75.608666,2023-08-07,2023-08-08,2023-08-11,10,Express,12058.6,Delivered,793.4
DEL000360,SP00138,WH03,Site_D,13.330538,81.542934,2023-08-12,2023-08-14,2023-08-15,2,Air,6297.68,Delivered,561.49
DEL000361,SP00063,WH02,Site_C,27.037986,77.886238,2023-08-12,2023-08-13,2023-08-13,2,Express,825.39,Delivered,56.58
DEL000362,SP00061,WH04,Site_D,22.55036,90.015139,2023-08-12,2023-08-18,2023-08-18,4,Road,3400.93,Delivered,439.78
DEL000363,SP00155,WH01,Site_D,17.739281,72.771755,2023-08-12,2023-08-19,2023-08-22,7,Road,1292.93,Delivered,147.92
DEL000364,SP00080,WH02,Site_C,28.435135,78.652782,2023-08-12,2023-08-13,2023-08-16,4,Express,6165.94,Delivered,449.78
DEL000365,SP00169,WH01,Site_E,19.925563,73.653909,2023-08-13,2023-08-16,2023-08-17,5,Road,2700.24,Delivered,315.9
DEL000366,SP00185,WH04,Site_A,23.508837,89.101542,2023-08-14,2023-08-16,2023-08-16,1,Air,3108.79,Delivered,267.63
DEL000367,SP00167,WH04,Site_B,22.553679,89.015955,2023-08-14,2023-08-16,2023-08-15,8,Air,8685.5,Delivered,749.18
DEL000368,SP00002,WH03,Site_C,11.248666,81.953372,2023-08-14,2023-08-16,2023-08-19,9,Air,5383.2,Delivered,459.34
DEL000369,SP00168,WH05,Site_B,18.952012,75.811329,2023-08-14,2023-08-16,2023-08-17,5,Air,9084.28,Delivered,700.74
DEL000370,SP00104,WH03,Site_B,11.482006,80.540188,2023-08-14,2023-08-18,2023-08-17,6,Road,5222.66,Delivered,626.86
DEL000371,SP00093,WH02,Site_A,30.579835,75.12208,2023-08-17,2023-08-18,2023-08-21,9,Express,7068.02,Delivered,518.43
DEL000372,SP00043,WH03,Site_E,11.273705,80.567687,2023-08-17,2023-08-19,2023-08-22,2,Air,8110.72,Delivered,701.58
DEL000373,SP00159,WH04,Site_A,20.581129,89.514132,2023-08-19,2023-08-21,2023-08-20,4,Air,5821.52,Delivered,468.77
DEL000374,SP00131,WH02,Site_D,27.350291,77.508135,2023-08-20,2023-08-21,2023-08-21,5,Express,4816.61,Delivered,351.15
DEL000375,SP00120,WH02,Site_B,27.391137,76.750226,2023-08-20,2023-08-25,2023-08-26,10,Road,3262.73,Delivered,389.18
DEL000376,SP00052,WH01,Site_C,18.217522,71.725228,2023-08-20,2023-08-26,2023-08-25,3,Road,5674.85,Delivered,746.14
DEL000377,SP00190,WH05,Site_D,19.036812,72.409627,2023-08-22,2023-08-23,2023-08-26,9,Express,8569.59,Delivered,554.52
DEL000378,SP00138,WH04,Site_E,21.315577,89.537858,2023-08-22,2023-08-23,2023-08-25,3,Express,10307.82,Delivered,760.3
DEL000379,SP00159,WH04,Site_D,22.764937,88.559609,2023-08-22,2023-08-27,2023-08-29,2,Road,1514.16,Delivered,174.1
DEL000380,SP00018,WH03,Site_D,13.514622,81.63896,2023-08-27,2023-08-30,2023-09-02,4,Road,3810.1,Delivered,490.19
DEL000381,SP00036,WH03,Site_C,14.406773,81.015854,2023-08-27,2023-08-30,2023-09-01,4,Road,3917.86,Delivered,517.06
DEL000382,SP00173,WH02,Site_D,30.086433,78.683745,2023-08-28,2023-08-29,2023-09-01,1,Express,3463.1,Delivered,229.43
DEL000383,SP00188,WH03,Site_E,12.316219,80.859384,2023-08-28,2023-09-03,2023-09-04,8,Road,3001.11,Delivered,400.78
DEL000384,SP00144,WH03,Site_B,13.052072,78.412617,2023-08-29,2023-09-02,2023-09-02,1,Road,981.87,Delivered,136.15
DEL000385,SP00112,WH05,Site_D,17.867059,73.387897,2023-08-29,2023-09-04,2023-09-05,5,Road,6365.52,Delivered,734.55
DEL000386,SP00199,WH04,Site_A,21.335977,89.988856,2023-08-29,2023-09-01,2023-09-02,10,Road,805.69,Delivered,102.46
DEL000387,SP00178,WH03,Site_B,13.523453,82.218394,2023-08-29,2023-09-03,2023-09-03,7,Road,5056.36,Delivered,612.92
DEL000388,SP00132,WH01,Site_A,20.60928,70.948171,2023-08-30,2023-09-01,2023-09-04,4,Air,8766.77,Delivered,710.38
DEL000389,SP00050,WH01,Site_C,20.850912,73.643382,2023-08-30,2023-08-31,2023-08-30,7,Express,2130.12,Delivered,138.12
