transaction_id,transaction_date,part_id,part_name,transaction_type,quantity,unit_cost,total_cost,batch_id
PUR000278,2023-10-11,SP00019,Bearing Type-19,Purchase,20,3123.71,62474.24,BATCH00278
PUR000279,2023-11-04,SP00019,Bearing Type-19,Purchase,58,3275.55,189981.79,BATCH00279
PUR000280,2023-11-25,SP00019,Bearing Type-19,Purchase,40,3287.5,131499.85,BATCH00280
PUR000281,2024-02-18,SP00019,Bearing Type-19,Purchase,84,3282.39,275720.58,BATCH00281
PUR000282,2024-03-25,SP00019,Bearing Type-19,Purchase,69,3180.09,219426.43,BATCH00282
PUR000283,2024-06-07,SP00019,Bearing Type-19,Purchase,68,3373.75,229415.27,BATCH00283
PUR000284,2024-09-26,SP00019,Bearing Type-19,Purchase,11,3290.45,36194.92,BATCH00284
PUR000285,2024-12-28,SP00019,Bearing Type-19,Purchase,69,3546.83,244731.4,BATCH00285
PUR000286,2022-06-01,SP00020,Pump Type-20,Purchase,55,333.46,18340.05,BATCH00286
PUR000287,2022-08-07,SP00020,Pump Type-20,Purchase,99,343.04,33961.02,BATCH00287
PUR000288,2022-11-20,SP00020,Pump Type-20,Purchase,94,338.18,31788.84,BATCH00288
PUR000289,2023-02-12,SP00020,Pump Type-20,Purchase,11,345.42,3799.58,BATCH00289
PUR000290,2023-05-01,SP00020,Pump Type-20,Purchase,97,354.91,34426.31,BATCH00290
PUR000291,2023-05-28,SP00020,Pump Type-20,Purchase,16,363.66,5818.49,BATCH00291
PUR000292,2023-09-05,SP00020,Pump Type-20,Purchase,73,373.05,27232.77,BATCH00292
PUR000293,2023-09-11,SP00020,Pump Type-20,Purchase,46,370.55,17045.09,BATCH00293
PUR000294,2023-12-09,SP00020,Pump Type-20,Purchase,39,372.64,14532.95,BATCH00294
PUR000295,2024-02-27,SP00020,Pump Type-20,Purchase,55,370.18,20360.17,BATCH00295
PUR000296,2024-05-18,SP00020,Pump Type-20,Purchase,34,359.54,12224.26,BATCH00296
PUR000297,2024-06-23,SP00020,Pump Type-20,Purchase,96,376.05,36101.22,BATCH00297
PUR000298,2024-07-24,SP00020,Pump Type-20,Purchase,94,382.5,35954.88,BATCH00298
PUR000299,2024-09-16,SP00020,Pump Type-20,Purchase,27,382.2,10319.45,BATCH00299
PUR000300,2022-03-10,SP00021,Belt Type-21,Purchase,71,348.34,24731.89,BATCH00300
PUR000301,2022-03-22,SP00021,Belt Type-21,Purchase,47,350.69,16482.46,BATCH00301
PUR000302,2022-07-04,SP00021,Belt Type-21,Purchase,53,348.13,18450.89,BATCH00302
PUR000303,2022-07-18,SP00021,Belt Type-21,Purchase,69,350.74,24201.36,BATCH00303
PUR000304,2022-09-27,SP00021,Belt Type-21,Purchase,28,359.52,10066.49,BATCH00304
PUR000305,2022-09-28,SP00021,Belt Type-21,Purchase,38,352.39,13390.87,BATCH00305
PUR000306,2022-12-03,SP00021,Belt Type-21,Purchase,96,359.14,34477.24,BATCH00306
PUR000307,2022-12-26,SP00021,Belt Type-21,Purchase,81,364.39,29515.19,BATCH00307
PUR000308,2023-02-16,SP00021,Belt Type-21,Purchase,60,345.36,20721.58,BATCH00308
PUR000309,2023-06-11,SP00021,Belt Type-21,Purchase,78,338.01,26364.74,BATCH00309
PUR000310,2023-07-13,SP00021,Belt Type-21,Purchase,57,343.3,19568.32,BATCH00310
PUR000311,2023-08-28,SP00021,Belt Type-21,Purchase,96,365.02,35042.05,BATCH00311
PUR000312,2023-09-25,SP00021,Belt Type-21,Purchase,58,351.53,20388.55,BATCH00312
PUR000313,2023-11-01,SP00021,Belt Type-21,Purchase,57,373.43,21285.79,BATCH00313
PUR000314,2024-01-18,SP00021,Belt Type-21,Purchase,39,351.0,13689.16,BATCH00314
PUR000315,2024-01-20,SP00021,Belt Type-21,Purchase,89,364.36,32428.07,BATCH00315
PUR000316,2024-04-30,SP00021,Belt Type-21,Purchase,81,384.2,31120.51,BATCH00316
PUR000317,2024-06-21,SP00021,Belt Type-21,Purchase,88,365.94,32203.09,BATCH00317
PUR000318,2024-10-24,SP00021,Belt Type-21,Purchase,18,367.49,6614.82,BATCH00318
PUR000319,2024-12-23,SP00021,Belt Type-21,Purchase,69,385.9,26627.26,BATCH00319
PUR000320,2022-03-18,SP00022,Brake Pad Type-22,Purchase,99,242.33,23990.38,BATCH00320
PUR000321,2022-04-03,SP00022,Brake Pad Type-22,Purchase,63,249.43,15714.15,BATCH00321
PUR000322,2022-07-19,SP00022,Brake Pad Type-22,Purchase,29,244.35,7086.26,BATCH00322
PUR000323,2022-08-26,SP00022,Brake Pad Type-22,Purchase,93,252.85,23514.98,BATCH00323
PUR000324,2022-08-27,SP00022,Brake Pad Type-22,Purchase,72,233.73,16828.87,BATCH00324
PUR000325,2022-10-05,SP00022,Brake Pad Type-22,Purchase,45,247.59,11141.48,BATCH00325
PUR000326,2022-10-14,SP00022,Brake Pad Type-22,Purchase,57,233.6,13315.08,BATCH00326
PUR000327,2023-04-26,SP00022,Brake Pad Type-22,Purchase,66,244.21,16117.85,BATCH00327
PUR000328,2023-09-16,SP00022,Brake Pad Type-22,Purchase,56,267.47,14978.09,BATCH00328
PUR000329,2024-01-30,SP00022,Brake Pad Type-22,Purchase,97,249.9,24240.09,BATCH00329
PUR000330,2024-03-06,SP00022,Brake Pad Type-22,Purchase,92,258.02,23737.99,BATCH00330
PUR000331,2024-04-16,SP00022,Brake Pad Type-22,Purchase,60,259.1,15546.05,BATCH00331
PUR000332,2024-07-18,SP00022,Brake Pad Type-22,Purchase,25,259.86,6496.54,BATCH00332
PUR000333,2024-10-05,SP00022,Brake Pad Type-22,Purchase,68,280.42,19068.65,BATCH00333
PUR000334,2022-02-13,SP00023,Belt Type-23,Purchase,28,324.26,9079.17,BATCH00334
PUR000335,2022-04-14,SP00023,Belt Type-23,Purchase,86,342.21,29429.9,BATCH00335
PUR000336,2022-05-21,SP00023,Belt Type-23,Purchase,28,317.65,8894.24,BATCH00336
PUR000337,2022-09-15,SP00023,Belt Type-23,Purchase,79,356.08,28130.28,BATCH00337
PUR000338,2023-02-25,SP00023,Belt Type-23,Purchase,32,338.2,10822.45,BATCH00338
PUR000339,2023-03-01,SP00023,Belt Type-23,Purchase,13,333.49,4335.41,BATCH00339
PUR000340,2023-03-11,SP00023,Belt Type-23,Purchase,55,334.69,18407.68,BATCH00340
PUR000341,2023-03-19,SP00023,Belt Type-23,Purchase,40,357.93,14317.01,BATCH00341
PUR000342,2023-04-23,SP00023,Belt Type-23,Purchase,12,352.52,4230.19,BATCH00342
PUR000343,2023-05-14,SP00023,Belt Type-23,Purchase,16,338.94,5423.07,BATCH00343
PUR000344,2023-11-15,SP00023,Belt Type-23,Purchase,63,345.28,21752.6,BATCH00344
PUR000345,2022-03-05,SP00024,Bearing Type-24,Purchase,23,58.8,1352.4,BATCH00345
PUR000346,2022-03-30,SP00024,Bearing Type-24,Purchase,66,59.38,3919.09,BATCH00346
PUR000347,2022-05-05,SP00024,Bearing Type-24,Purchase,20,57.18,1143.6,BATCH00347
PUR000348,2022-05-11,SP00024,Bearing Type-24,Purchase,28,58.71,1643.95,BATCH00348
PUR000349,2022-08-12,SP00024,Bearing Type-24,Purchase,45,57.9,2605.29,BATCH00349
PUR000350,2022-08-21,SP00024,Bearing Type-24,Purchase,84,61.35,5153.38,BATCH00350
PUR000351,2023-03-30,SP00024,Bearing Type-24,Purchase,51,62.68,3196.48,BATCH00351
PUR000352,2023-09-10,SP00024,Bearing Type-24,Purchase,86,62.94,5412.44,BATCH00352
PUR000353,2024-01-12,SP00024,Bearing Type-24,Purchase,68,64.89,4412.46,BATCH00353
PUR000354,2024-04-02,SP00024,Bearing Type-24,Purchase,65,65.38,4249.66,BATCH00354
PUR000355,2024-07-07,SP00024,Bearing Type-24,Purchase,99,63.47,6283.08,BATCH00355
PUR000356,2024-07-14,SP00024,Bearing Type-24,Purchase,93,63.62,5916.69,BATCH00356
PUR000357,2024-07-27,SP00024,Bearing Type-24,Purchase,80,67.28,5382.13,BATCH00357
PUR000358,2024-09-02,SP00024,Bearing Type-24,Purchase,37,68.04,2517.64,BATCH00358
PUR000359,2024-09-07,SP00024,Bearing Type-24,Purchase,39,66.15,2579.79,BATCH00359
PUR000360,2024-10-28,SP00024,Bearing Type-24,Purchase,68,66.45,4518.39,BATCH00360
PUR000361,2024-11-17,SP00024,Bearing Type-24,Purchase,22,66.51,1463.11,BATCH00361
PUR000362,2024-12-03,SP00024,Bearing Type-24,Purchase,50,66.05,3302.62,BATCH00362
PUR000363,2022-04-16,SP00025,Belt Type-25,Purchase,55,175.34,9643.96,BATCH00363
PUR000364,2022-05-03,SP00025,Belt Type-25,Purchase,74,167.1,12365.61,BATCH00364
PUR000365,2022-05-18,SP00025,Belt Type-25,Purchase,94,169.34,15918.28,BATCH00365
PUR000366,2022-06-24,SP00025,Belt Type-25,Purchase,23,174.91,4022.86,BATCH00366
PUR000367,2022-07-06,SP00025,Belt Type-25,Purchase,81,172.87,14002.47,BATCH00367
PUR000368,2022-07-10,SP00025,Belt Type-25,Purchase,45,173.27,7797.09,BATCH00368
PUR000369,2022-07-17,SP00025,Belt Type-25,Purchase,64,177.06,11331.89,BATCH00369
PUR000370,2022-09-08,SP00025,Belt Type-25,Purchase,89,183.11,16296.81,BATCH00370
PUR000371,2022-09-24,SP00025,Belt Type-25,Purchase,92,179.39,16503.93,BATCH00371
PUR000372,2022-11-09,SP00025,Belt Type-25,Purchase,87,179.47,15613.63,BATCH00372
PUR000373,2023-06-07,SP00025,Belt Type-25,Purchase,98,191.25,18742.12,BATCH00373
PUR000374,2023-08-13,SP00025,Belt Type-25,Purchase,33,180.65,5961.36,BATCH00374
PUR000375,2023-11-07,SP00025,Belt Type-25,Purchase,49,182.73,8953.55,BATCH00375
PUR000376,2023-12-26,SP00025,Belt Type-25,Purchase,54,196.04,10586.32,BATCH00376
PUR000377,2024-02-03,SP00025,Belt Type-25,Purchase,28,179.69,5031.37,BATCH00377
PUR000378,2024-02-06,SP00025,Belt Type-25,Purchase,61,190.35,11611.48,BATCH00378
PUR000379,2024-04-21,SP00025,Belt Type-25,Purchase,91,182.64,16620.38,BATCH00379
PUR000380,2024-05-16,SP00025,Belt Type-25,Purchase,21,200.47,4209.97,BATCH00380
PUR000381,2024-06-03,SP00025,Belt Type-25,Purchase,37,196.59,7273.7,BATCH00381
PUR000382,2024-08-29,SP00025,Belt Type-25,Purchase,68,191.5,13022.23,BATCH00382
PUR000383,2022-04-12,SP00026,Belt Type-26,Purchase,75,209.84,15737.98,BATCH00383
PUR000384,2022-04-18,SP00026,Belt Type-26,Purchase,65,206.59,13428.07,BATCH00384
PUR000385,2022-06-17,SP00026,Belt Type-26,Purchase,96,208.2,19986.79,BATCH00385
PUR000386,2022-06-23,SP00026,Belt Type-26,Purchase,72,220.67,15888.13,BATCH00386
PUR000387,2022-11-15,SP00026,Belt Type-26,Purchase,49,221.6,10858.44,BATCH00387
PUR000388,2022-11-19,SP00026,Belt Type-26,Purchase,60,211.07,12664.18,BATCH00388
PUR000389,2023-07-12,SP00026,Belt Type-26,Purchase,17,238.98,4062.69,BATCH00389
PUR000390,2023-10-01,SP00026,Belt Type-26,Purchase,48,218.95,10509.68,BATCH00390
PUR000391,2023-10-27,SP00026,Belt Type-26,Purchase,27,241.33,6515.97,BATCH00391
PUR000392,2024-01-28,SP00026,Belt Type-26,Purchase,47,239.92,11276.04,BATCH00392
PUR000393,2024-04-28,SP00026,Belt Type-26,Purchase,10,232.32,2323.18,BATCH00393
PUR000394,2024-05-18,SP00026,Belt Type-26,Purchase,65,236.9,15398.47,BATCH00394
PUR000395,2024-06-24,SP00026,Belt Type-26,Purchase,58,230.32,13358.29,BATCH00395
PUR000396,2024-06-26,SP00026,Belt Type-26,Purchase,39,238.87,9315.88,BATCH00396
PUR000397,2024-09-21,SP00026,Belt Type-26,Purchase,95,240.62,22859.2,BATCH00397
PUR000398,2022-02-08,SP00027,Brake Pad Type-27,Purchase,31,525.07,16277.05,BATCH00398
PUR000399,2022-02-12,SP00027,Brake Pad Type-27,Purchase,89,517.08,46019.79,BATCH00399
PUR000400,2022-03-28,SP00027,Brake Pad Type-27,Purchase,98,502.94,49288.57,BATCH00400
PUR000401,2022-05-28,SP00027,Brake Pad Type-27,Purchase,21,530.5,11140.54,BATCH00401
PUR000402,2022-06-09,SP00027,Brake Pad Type-27,Purchase,23,506.72,11654.63,BATCH00402
PUR000403,2022-08-24,SP00027,Brake Pad Type-27,Purchase,85,501.92,42663.48,BATCH00403
PUR000404,2023-08-16,SP00027,Brake Pad Type-27,Purchase,20,534.18,10683.64,BATCH00404
PUR000405,2023-10-04,SP00027,Brake Pad Type-27,Purchase,49,537.24,26324.98,BATCH00405
PUR000406,2024-03-24,SP00027,Brake Pad Type-27,Purchase,38,568.3,21595.26,BATCH00406
PUR000407,2024-04-08,SP00027,Brake Pad Type-27,Purchase,31,546.41,16938.77,BATCH00407
PUR000408,2024-04-09,SP00027,Brake Pad Type-27,Purchase,91,532.21,48431.42,BATCH00408
PUR000409,2024-05-05,SP00027,Brake Pad Type-27,Purchase,75,536.01,40201.09,BATCH00409
PUR000410,2024-05-29,SP00027,Brake Pad Type-27,Purchase,54,542.06,29271.16,BATCH00410
PUR000411,2024-06-12,SP00027,Brake Pad Type-27,Purchase,92,551.79,50764.81,BATCH00411
PUR000412,2024-07-30,SP00027,Brake Pad Type-27,Purchase,40,581.16,23246.52,BATCH00412
PUR000413,2022-06-04,SP00028,Belt Type-28,Purchase,90,259.1,23319.08,BATCH00413
PUR000414,2022-10-27,SP00028,Belt Type-28,Purchase,66,250.17,16511.36,BATCH00414
PUR000415,2022-11-10,SP00028,Belt Type-28,Purchase,66,244.3,16124.11,BATCH00415
PUR000416,2022-12-22,SP00028,Belt Type-28,Purchase,45,260.11,11704.92,BATCH00416
PUR000417,2022-12-29,SP00028,Belt Type-28,Purchase,55,259.32,14262.61,BATCH00417
PUR000418,2023-02-09,SP00028,Belt Type-28,Purchase,49,258.57,12669.88,BATCH00418
PUR000419,2023-06-09,SP00028,Belt Type-28,Purchase,14,261.4,3659.6,BATCH00419
PUR000420,2023-10-24,SP00028,Belt Type-28,Purchase,46,255.17,11737.72,BATCH00420
PUR000421,2024-07-08,SP00028,Belt Type-28,Purchase,21,263.98,5543.67,BATCH00421
PUR000422,2024-08-08,SP00028,Belt Type-28,Purchase,74,279.87,20710.65,BATCH00422
PUR000423,2024-10-08,SP00028,Belt Type-28,Purchase,84,275.52,23143.46,BATCH00423
PUR000424,2022-03-22,SP00029,Seal Type-29,Purchase,88,928.83,81737.45,BATCH00424
PUR000425,2022-03-26,SP00029,Seal Type-29,Purchase,57,895.47,51041.72,BATCH00425
PUR000426,2022-05-07,SP00029,Seal Type-29,Purchase,59,971.35,57309.51,BATCH00426
PUR000427,2022-06-22,SP00029,Seal Type-29,Purchase,53,929.6,49268.63,BATCH00427
PUR000428,2022-07-31,SP00029,Seal Type-29,Purchase,16,959.92,15358.77,BATCH00428
PUR000429,2022-11-05,SP00029,Seal Type-29,Purchase,92,982.86,90423.04,BATCH00429
PUR000430,2022-12-20,SP00029,Seal Type-29,Purchase,52,944.99,49139.64,BATCH00430
PUR000431,2023-01-21,SP00029,Seal Type-29,Purchase,96,925.77,88874.21,BATCH00431
PUR000432,2023-05-23,SP00029,Seal Type-29,Purchase,42,969.1,40702.11,BATCH00432
PUR000433,2023-10-21,SP00029,Seal Type-29,Purchase,94,1021.53,96023.9,BATCH00433
PUR000434,2023-12-05,SP00029,Seal Type-29,Purchase,87,1051.49,91479.73,BATCH00434
PUR000435,2024-06-15,SP00029,Seal Type-29,Purchase,52,1067.47,55508.49,BATCH00435
PUR000436,2024-06-18,SP00029,Seal Type-29,Purchase,94,986.35,92717.21,BATCH00436
PUR000437,2024-07-10,SP00029,Seal Type-29,Purchase,54,995.19,53740.02,BATCH00437
PUR000438,2024-07-11,SP00029,Seal Type-29,Purchase,93,1012.73,94184.13,BATCH00438
PUR000439,2024-09-01,SP00029,Seal Type-29,Purchase,60,1059.47,63568.25,BATCH00439
PUR000440,2024-10-23,SP00029,Seal Type-29,Purchase,100,1006.59,100659.19,BATCH00440
PUR000441,2024-10-30,SP00029,Seal Type-29,Purchase,49,1092.09,53512.21,BATCH00441
PUR000442,2022-02-07,SP00030,Brake Pad Type-30,Purchase,47,492.8,23161.69,BATCH00442
PUR000443,2022-07-11,SP00030,Brake Pad Type-30,Purchase,22,539.08,11859.68,BATCH00443
PUR000444,2022-09-19,SP00030,Brake Pad Type-30,Purchase,79,526.4,41585.72,BATCH00444
PUR000445,2022-10-09,SP00030,Brake Pad Type-30,Purchase,77,545.06,41969.79,BATCH00445
PUR000446,2023-01-05,SP00030,Brake Pad Type-30,Purchase,53,508.85,26968.98,BATCH00446
PUR000447,2023-01-29,SP00030,Brake Pad Type-30,Purchase,89,555.32,49423.81,BATCH00447
PUR000448,2023-03-15,SP00030,Brake Pad Type-30,Purchase,58,518.45,30070.06,BATCH00448
PUR000449,2023-04-09,SP00030,Brake Pad Type-30,Purchase,33,521.38,17205.46,BATCH00449
PUR000450,2023-09-25,SP00030,Brake Pad Type-30,Purchase,89,570.09,50738.03,BATCH00450
PUR000451,2023-11-04,SP00030,Brake Pad Type-30,Purchase,31,571.73,17723.58,BATCH00451
PUR000452,2023-12-01,SP00030,Brake Pad Type-30,Purchase,15,568.78,8531.63,BATCH00452
PUR000453,2024-01-12,SP00030,Brake Pad Type-30,Purchase,96,554.4,53222.67,BATCH00453
PUR000454,2024-01-13,SP00030,Brake Pad Type-30,Purchase,66,571.74,37735.09,BATCH00454
PUR000455,2024-02-11,SP00030,Brake Pad Type-30,Purchase,67,567.69,38034.96,BATCH00455
PUR000456,2024-05-17,SP00030,Brake Pad Type-30,Purchase,40,553.04,22121.68,BATCH00456
PUR000457,2024-09-22,SP00030,Brake Pad Type-30,Purchase,70,566.06,39624.51,BATCH00457
PUR000458,2024-11-07,SP00030,Brake Pad Type-30,Purchase,34,603.7,20525.81,BATCH00458
PUR000459,2024-12-14,SP00030,Brake Pad Type-30,Purchase,83,575.13,47735.85,BATCH00459
PUR000460,2022-04-17,SP00031,Bearing Type-31,Purchase,30,370.35,11110.52,BATCH00460
PUR000461,2022-07-30,SP00031,Bearing Type-31,Purchase,75,382.95,28721.55,BATCH00461
PUR000462,2022-09-13,SP00031,Bearing Type-31,Purchase,65,380.3,24719.74,BATCH00462
PUR000463,2022-10-11,SP00031,Bearing Type-31,Purchase,38,379.51,14421.45,BATCH00463
PUR000464,2022-11-28,SP00031,Bearing Type-31,Purchase,54,410.78,22182.18,BATCH00464
PUR000465,2023-02-13,SP00031,Bearing Type-31,Purchase,63,419.5,26428.61,BATCH00465
PUR000466,2023-05-28,SP00031,Bearing Type-31,Purchase,74,389.41,28815.99,BATCH00466
PUR000467,2023-08-01,SP00031,Bearing Type-31,Purchase,59,405.83,23943.76,BATCH00467
PUR000468,2023-08-07,SP00031,Bearing Type-31,Purchase,57,431.66,24604.66,BATCH00468
PUR000469,2024-01-31,SP00031,Bearing Type-31,Purchase,50,408.97,20448.53,BATCH00469
PUR000470,2024-02-22,SP00031,Bearing Type-31,Purchase,93,439.87,40908.03,BATCH00470
PUR000471,2024-05-07,SP00031,Bearing Type-31,Purchase,28,418.61,11720.98,BATCH00471
PUR000472,2024-08-03,SP00031,Bearing Type-31,Purchase,46,414.62,19072.41,BATCH00472
PUR000473,2024-09-11,SP00031,Bearing Type-31,Purchase,70,450.28,31519.94,BATCH00473
PUR000474,2024-10-26,SP00031,Bearing Type-31,Purchase,27,443.11,11964.03,BATCH00474
PUR000475,2024-11-22,SP00031,Bearing Type-31,Purchase,70,447.29,31309.99,BATCH00475
PUR000476,2024-12-16,SP00031,Bearing Type-31,Purchase,10,435.0,4350.05,BATCH00476
PUR000477,2022-02-08,SP00032,Valve Type-32,Purchase,63,342.29,21564.46,BATCH00477
PUR000478,2022-08-16,SP00032,Valve Type-32,Purchase,89,372.85,33183.66,BATCH00478
PUR000479,2022-09-07,SP00032,Valve Type-32,Purchase,24,367.23,8813.6,BATCH00479
PUR000480,2022-11-03,SP00032,Valve Type-32,Purchase,73,384.11,28040.13,BATCH00480
PUR000481,2023-03-18,SP00032,Valve Type-32,Purchase,12,381.85,4582.25,BATCH00481
PUR000482,2023-05-02,SP00032,Valve Type-32,Purchase,83,385.41,31989.33,BATCH00482
PUR000483,2023-06-09,SP00032,Valve Type-32,Purchase,28,372.39,10426.81,BATCH00483
PUR000484,2023-08-14,SP00032,Valve Type-32,Purchase,10,377.43,3774.29,BATCH00484
PUR000485,2023-09-09,SP00032,Valve Type-32,Purchase,40,391.19,15647.42,BATCH00485
PUR000486,2024-05-16,SP00032,Valve Type-32,Purchase,33,401.78,13258.69,BATCH00486
PUR000487,2024-12-16,SP00032,Valve Type-32,Purchase,20,416.14,8322.89,BATCH00487
PUR000488,2022-02-03,SP00033,Wire Type-33,Purchase,79,3692.39,291698.68,BATCH00488
PUR000489,2022-02-11,SP00033,Wire Type-33,Purchase,92,3810.36,350553.26,BATCH00489
PUR000490,2022-03-31,SP00033,Wire Type-33,Purchase,97,3771.56,365840.98,BATCH00490
PUR000491,2022-05-19,SP00033,Wire Type-33,Purchase,99,3910.18,387108.06,BATCH00491
PUR000492,2022-08-01,SP00033,Wire Type-33,Purchase,33,3954.6,130501.68,BATCH00492
PUR000493,2022-10-01,SP00033,Wire Type-33,Purchase,18,4119.74,74155.3,BATCH00493
PUR000494,2023-05-09,SP00033,Wire Type-33,Purchase,68,4200.18,285611.95,BATCH00494
PUR000495,2023-06-04,SP00033,Wire Type-33,Purchase,35,3934.07,137692.5,BATCH00495
PUR000496,2023-11-12,SP00033,Wire Type-33,Purchase,35,4017.95,140628.24,BATCH00496
PUR000497,2023-12-08,SP00033,Wire Type-33,Purchase,50,4386.67,219333.58,BATCH00497
PUR000498,2024-01-02,SP00033,Wire Type-33,Purchase,75,4420.53,331539.68,BATCH00498
PUR000499,2024-01-09,SP00033,Wire Type-33,Purchase,79,4197.45,331598.34,BATCH00499
PUR000500,2024-02-04,SP00033,Wire Type-33,Purchase,14,4243.01,59402.09,BATCH00500
PUR000501,2024-03-03,SP00033,Wire Type-33,Purchase,34,4377.23,148825.74,BATCH00501
PUR000502,2024-03-10,SP00033,Wire Type-33,Purchase,16,4181.4,66902.37,BATCH00502
PUR000503,2024-08-20,SP00033,Wire Type-33,Purchase,52,4518.23,234947.74,BATCH00503
PUR000504,2024-11-05,SP00033,Wire Type-33,Purchase,57,4299.63,245079.13,BATCH00504
PUR000505,2024-12-13,SP00033,Wire Type-33,Purchase,61,4391.59,267886.91,BATCH00505
PUR000506,2022-06-11,SP00034,Wire Type-34,Purchase,47,140.05,6582.48,BATCH00506
PUR000507,2022-06-13,SP00034,Wire Type-34,Purchase,87,139.79,12161.3,BATCH00507
PUR000508,2022-06-19,SP00034,Wire Type-34,Purchase,31,145.76,4518.65,BATCH00508
PUR000509,2022-07-30,SP00034,Wire Type-34,Purchase,54,146.16,7892.8,BATCH00509
PUR000510,2023-01-05,SP00034,Wire Type-34,Purchase,55,145.7,8013.69,BATCH00510
PUR000511,2023-01-18,SP00034,Wire Type-34,Purchase,65,148.41,9646.74,BATCH00511
PUR000512,2023-07-01,SP00034,Wire Type-34,Purchase,17,146.48,2490.16,BATCH00512
PUR000513,2023-08-25,SP00034,Wire Type-34,Purchase,91,144.5,13149.14,BATCH00513
PUR000514,2023-10-20,SP00034,Wire Type-34,Purchase,75,150.55,11291.5,BATCH00514
PUR000515,2023-11-26,SP00034,Wire Type-34,Purchase,96,157.28,15099.14,BATCH00515
PUR000516,2024-01-23,SP00034,Wire Type-34,Purchase,13,148.56,1931.33,BATCH00516
PUR000517,2024-03-02,SP00034,Wire Type-34,Purchase,87,149.02,12964.54,BATCH00517
PUR000518,2024-05-19,SP00034,Wire Type-34,Purchase,66,158.81,10481.23,BATCH00518
PUR000519,2024-05-31,SP00034,Wire Type-34,Purchase,18,148.99,2681.78,BATCH00519
PUR000520,2024-10-13,SP00034,Wire Type-34,Purchase,92,154.64,14227.09,BATCH00520
PUR000521,2024-10-15,SP00034,Wire Type-34,Purchase,59,156.75,9248.26,BATCH00521
PUR000522,2024-11-29,SP00034,Wire Type-34,Purchase,14,166.91,2336.78,BATCH00522
PUR000523,2022-02-23,SP00035,Belt Type-35,Purchase,25,740.88,18522.0,BATCH00523
PUR000524,2022-06-07,SP00035,Belt Type-35,Purchase,43,704.33,30286.3,BATCH00524
PUR000525,2022-08-21,SP00035,Belt Type-35,Purchase,37,743.65,27514.96,BATCH00525
PUR000526,2022-10-09,SP00035,Belt Type-35,Purchase,46,769.93,35416.7,BATCH00526
PUR000527,2022-11-11,SP00035,Belt Type-35,Purchase,72,751.0,54072.19,BATCH00527
PUR000528,2023-01-17,SP00035,Belt Type-35,Purchase,27,720.91,19464.62,BATCH00528
PUR000529,2023-05-27,SP00035,Belt Type-35,Purchase,67,782.44,52423.4,BATCH00529
PUR000530,2023-07-25,SP00035,Belt Type-35,Purchase,66,736.56,48612.64,BATCH00530
PUR000531,2023-10-06,SP00035,Belt Type-35,Purchase,97,806.76,78255.91,BATCH00531
PUR000532,2024-01-22,SP00035,Belt Type-35,Purchase,50,815.42,40770.88,BATCH00532
PUR000533,2024-01-30,SP00035,Belt Type-35,Purchase,100,792.86,79285.66,BATCH00533
PUR000534,2024-02-01,SP00035,Belt Type-35,Purchase,79,746.03,58936.32,BATCH00534
PUR000535,2024-03-03,SP00035,Belt Type-35,Purchase,48,766.55,36794.31,BATCH00535
PUR000536,2024-03-26,SP00035,Belt Type-35,Purchase,100,812.78,81277.59,BATCH00536
PUR000537,2024-06-28,SP00035,Belt Type-35,Purchase,91,828.22,75368.41,BATCH00537
PUR000538,2024-07-10,SP00035,Belt Type-35,Purchase,56,769.52,43093.09,BATCH00538
PUR000539,2024-10-19,SP00035,Belt Type-35,Purchase,25,805.92,20148.03,BATCH00539
PUR000540,2024-11-26,SP00035,Belt Type-35,Purchase,27,848.14,22899.65,BATCH00540
PUR000541,2024-12-20,SP00035,Belt Type-35,Purchase,73,789.86,57659.69,BATCH00541
PUR000542,2022-05-15,SP00036,Sensor Type-36,Purchase,62,2302.29,142742.02,BATCH00542
PUR000543,2022-06-26,SP00036,Sensor Type-36,Purchase,19,2411.67,45821.8,BATCH00543
PUR000544,2022-09-23,SP00036,Sensor Type-36,Purchase,50,2275.38,113768.88,BATCH00544
PUR000545,2023-09-26,SP00036,Sensor Type-36,Purchase,67,2514.23,168453.27,BATCH00545
PUR000546,2024-01-10,SP00036,Sensor Type-36,Purchase,76,2503.48,190264.74,BATCH00546
